id,date,layer,population,total_cases,new_cases,active_cases_7,active_cases_14,new_cases_mean_7,new_cases_mean_14,max_new_cases,max_new_cases_date,active_cases_14_by_100k,active_cases_7_by_100k,new_cases_by_100k,total_cases_by_100k
39048,2020-07-21,cnig_municipios,2162.7043552590476,6,0,0,0,0.0,0.0,1,2020-04-02,0.0,0.0,0.0,0.0027743043035030664
39043,2020-07-21,cnig_municipios,2855.895011704074,15,0,0,0,0.0,0.0,28,2020-05-12,0.0,0.0,0.0,0.00525229391785299
39074,2020-07-21,cnig_municipios,10192.011735950826,18,0,0,0,0.0,0.0,2,2020-04-29,0.0,0.0,0.0,0.0017660890181776029
39054,2020-07-21,cnig_municipios,6365.793243865161,23,0,0,0,0.0,0.0,4,2020-06-25,0.0,0.0,0.0,0.0036130611094172043
39098,2020-07-21,cnig_municipios,2093.0845226829333,2,0,0,0,0.0,0.0,1,2020-05-03,0.0,0.0,0.0,0.0009555275854012733
39035,2020-07-21,cnig_municipios,16994.681912827225,94,0,0,1,0.0,0.07142857142857142,8,2020-05-11,5.884193685585967e-05,0.0,0.0,0.005531142064450809
39049,2020-07-21,cnig_municipios,620.9945482358313,0,0,0,0,0.0,0.0,0,2020-03-30,0.0,0.0,0.0,0.0
39089,2020-07-21,cnig_municipios,287.7320544799667,0,0,0,0,0.0,0.0,0,2020-03-30,0.0,0.0,0.0,0.0
39057,2020-07-21,cnig_municipios,3343.8336233214136,19,0,4,4,0.5714285714285714,0.2857142857142857,3,2020-07-20,0.0011962317658696247,0.0011962317658696247,0.0,0.0056821008878807176
39003,2020-07-21,cnig_municipios,411.1206690809872,1,0,0,0,0.0,0.0,0,2020-03-30,0.0,0.0,0.0,0.002432375881843607
39006,2020-07-21,cnig_municipios,8876.058112005,6,0,1,1,0.14285714285714285,0.07142857142857142,1,2020-03-31,0.00011266262426194409,0.00011266262426194409,0.0,0.0006759757455716645
39021,2020-07-21,cnig_municipios,702.3551690769042,2,0,0,0,0.0,0.0,1,2020-04-20,0.0,0.0,0.0,0.0028475621566629496
39034,2020-07-21,cnig_municipios,523.9192128164727,0,0,0,0,0.0,0.0,0,2020-03-30,0.0,0.0,0.0,0.0
39008,2020-07-21,cnig_municipios,17541.54988895145,43,0,-1,0,-0.14285714285714285,0.0,3,2020-04-02,0.0,-5.700750539893002e-05,0.0,0.0024513227321539908
39038,2020-07-21,cnig_municipios,2120.844565730435,35,0,0,1,0.0,0.07142857142857142,2,2020-04-12,0.0004715102729160128,0.0,0.0,0.016502859552060448
39099,2020-07-21,cnig_municipios,4652.823848945883,14,0,0,0,0.0,0.0,2,2020-05-02,0.0,0.0,0.0,0.0030089254299132256
39020,2020-07-21,cnig_municipios,41521.29498104948,171,0,2,2,0.2857142857142857,0.14285714285714285,15,2020-05-11,4.816805451065073e-05,4.816805451065073e-05,0.0,0.004118368660660637
39055,2020-07-21,cnig_municipios,2703.8493293199967,2,0,0,0,0.0,0.0,1,2020-04-22,0.0,0.0,0.0,0.0007396861867680286
39045,2020-07-21,cnig_municipios,477.22816957325773,0,0,0,0,0.0,0.0,0,2020-03-30,0.0,0.0,0.0,0.0
39036,2020-07-21,cnig_municipios,1905.0317825658315,1,0,0,0,0.0,0.0,1,2020-05-11,0.0,0.0,0.0,0.0005249256254681112
39072,2020-07-21,cnig_municipios,374.1229146687423,0,0,0,0,0.0,0.0,0,2020-03-30,0.0,0.0,0.0,0.0
39022,2020-07-21,cnig_municipios,1443.3158670981315,2,0,0,0,0.0,0.0,1,2020-04-10,0.0,0.0,0.0,0.0013856980620750145
39009,2020-07-21,cnig_municipios,5836.242578883197,22,0,0,1,0.0,0.07142857142857142,3,2020-03-31,0.00017134311785089586,0.0,0.0,0.003769548592719709
39019,2020-07-21,cnig_municipios,2704.7642384680557,3,0,0,0,0.0,0.0,1,2020-04-22,0.0,0.0,0.0,0.001109153972584007
39096,2020-07-21,cnig_municipios,1307.7123049787767,0,0,0,0,0.0,0.0,0,2020-03-30,0.0,0.0,0.0,0.0
39091,2020-07-21,cnig_municipios,4056.3660255500054,6,0,0,0,0.0,0.0,1,2020-04-20,0.0,0.0,0.0,0.001479156457333373
39087,2020-07-21,cnig_municipios,50429.87233476059,500,0,3,7,0.42857142857142855,0.5,24,2020-04-18,0.0001388066175050576,5.94885503593104e-05,0.0,0.0099147583932184
39011,2020-07-21,cnig_municipios,4795.165364980245,2,0,0,0,0.0,0.0,1,2020-04-03,0.0,0.0,0.0,0.00041708676297303035
39032,2020-07-21,cnig_municipios,1695.6209971338023,11,0,0,0,0.0,0.0,3,2020-05-21,0.0,0.0,0.0,0.006487298764637782
39082,2020-07-21,cnig_municipios,2100.7101445214334,1,0,0,0,0.0,0.0,1,2020-05-12,0.0,0.0,0.0,0.00047602950012306996
39013,2020-07-21,cnig_municipios,1304.0963351912285,0,0,0,0,0.0,0.0,0,2020-03-30,0.0,0.0,0.0,0.0
39075,2020-07-21,cnig_municipios,169091.11020319327,855,1,26,33,3.7142857142857144,2.357142857142857,53,2020-05-11,0.00019516105820314614,0.00015376325797823636,5.913971460701398e-06,0.005056445598899695
39079,2020-07-21,cnig_municipios,13472.907123002044,63,0,1,3,0.14285714285714285,0.21428571428571427,3,2020-05-11,0.00022266909232070308,7.422303077356769e-05,0.0,0.004676050938734765
39064,2020-07-21,cnig_municipios,1795.6674614583926,2,0,0,0,0.0,0.0,1,2020-04-15,0.0,0.0,0.0,0.001113791970354942
39014,2020-07-21,cnig_municipios,1858.1054055250515,33,0,0,0,0.0,0.0,7,2020-04-14,0.0,0.0,0.0,0.017760025831621253
39102,2020-07-21,cnig_municipios,4419.755456001641,18,0,1,1,0.14285714285714285,0.07142857142857142,1,2020-04-01,0.00022625686193612538,0.00022625686193612538,0.0,0.004072623514850256
